2XKF5Y	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-apr-22-2026
2XRPUF	https://www.tfcstats.com/pickup/fun-stuff-central-phantom-lg-mar-18-2026
2Y6VFC	https://www.tfcstats.com/pickup/fun-stuff-central-openfire-lowgrens-mar-27-2026
2YL8WB	https://www.tfcstats.com/pickup/fun-stuff-east-torch2-feb-21-2026
2YPKFV	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-dec-9-2025
2YR66U	https://www.tfcstats.com/pickup/fun-stuff-viridian-oct-22-2025
2ZBT5S	https://www.tfcstats.com/pickup/fun-stuff-east-stowaway2-lg2-jun-15-2026-1
2ZKRDH	https://www.tfcstats.com/pickup/fun-stuff-central-demolish2-b4r-nov-22-2025-1
2ZT4LZ	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-apr-26-2026
3229HL	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-mar-13-2026-1
324LS5	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-dec-20-2025
3269C3	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-dec-30-2025
32GCRW	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-jan-7-2026
32PF6S	https://www.tfcstats.com/pickup/fun-stuff-central-orbit-tfp-feb-16-2026
33HNVE	https://www.tfcstats.com/pickup/fun-stuff-east-cranked-mar-3-2026
34R7TT	https://www.tfcstats.com/pickup/fun-stuff-east-monkey-lg-jan-2-2026
35PP9H	https://www.tfcstats.com/pickup/fun-stuff-east-raiden9-feb-7-2026
35W5TW	https://www.tfcstats.com/pickup/fun-stuff-fry-baked-lg-nov-1-2025
36BUFF	https://www.tfcstats.com/pickup/fun-stuff-central-blutopia-tfp-mar-4-2026
37HHDF	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-jan-6-2026
37UATD	https://www.tfcstats.com/pickup/fun-stuff-central2-alchimy-lg-jun-14-2026
37ZQ3K	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-jan-4-2026
394RAH	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-dec-9-2025
39EXC3	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-dec-6-2025
39QCK6	https://www.tfcstats.com/pickup/fun-stuff-east-stormz2-lg-nov-29-2025
39ZETE	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-may-2-2026
3A9KZA	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-50-alchimy-lg-oct-14-2025
3BZSSG	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-may-14-2026
3C8PVD	https://www.tfcstats.com/pickup/fun-stuff-east-demolish2-b6-may-24-2026
3CJEPE	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-apr-15-2026
3CRQ26	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-mar-7-2026
3ECMA3	https://www.tfcstats.com/pickup/fun-stuff-east-alchimy-lg-nov-29-2025
3FBJND	https://www.tfcstats.com/pickup/fun-stuff-east-monkey-lg-mar-2-2026
3GEVVE	https://www.tfcstats.com/pickup/fun-stuff-east-siege-feb-28-2026
3GPGS2	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-jan-22-2026-1
